Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1813.01,1.981444096106889e-09,2.1296286395952938e-07,1.4005515384005266e-08,0.18396710144220346,0.0217792878450876,21.33691920583445,-0.3797635703550783,0.056297494192965244,0.043975288741710264,0.10027278285247171
1813.02,1.978207234358524e-09,2.27529633314807e-07,1.530926385088188e-08,0.18590842138596037,0.0222892095044526,21.04851567644193,-0.37967731357233037,0.05593013073785649,0.04590496268815672,0.1018350934450673
1813.03,2.080107183758077e-09,2.466351229307266e-07,1.8531364905277268e-08,0.1930404528592659,0.023594497806096584,21.030789101696207,-0.3798470441465165,0.057119634269364866,0.04998467438638974,0.10710430859896397
1813.04,2.1610228296092714e-09,2.2246394055976693e-07,1.7101829852614506e-08,0.18979561613844662,0.023224937329343498,21.39158448077092,-0.3800866352642527,0.0585216299082764,0.047514217663706414,0.10603584760790355
1813.05,2.439538748142183e-09,2.0898189508615058e-07,1.2651016223386969e-08,0.19147151668592838,0.022012920408564236,21.967379115431402,-0.380082491561399,0.057471510375271095,0.04394830268749001,0.10141981305283283
1813.06,2.355939324096988e-09,1.9883286856042692e-07,1.1130871963438125e-08,0.19442898638455142,0.02153897353346634,23.139415951187836,-0.3802765398515054,0.05587586971457234,0.041691409268251975,0.09756727902564401
1813.07,2.0959034985912085e-09,1.92776026394583e-07,1.0922880081101538e-08,0.19802327445215287,0.02160668336459784,24.217648352724897,-0.3803047281751856,0.05472771948307502,0.04102045605983142,0.0957481754529609
1813.08,1.8918998098455735e-09,1.890638131707319e-07,1.066984119029183e-08,0.20137356366173298,0.021671558798584036,25.27608415218326,-0.3803115358697461,0.054000391089417954,0.04031866065924592,0.09431905171253951
1813.09,1.7853288117152e-09,1.8229418792532973e-07,1.0153329151077244e-08,0.2030404092489033,0.02152742867692345,25.82051644946901,-0.38028865689073166,0.053350749491585255,0.03926258995658785,0.09261333935457172
1813.10,1.7374379557417937e-09,1.6909531354641327e-07,9.385824463222896e-09,0.19880435696572962,0.0211271309378592,25.149895951042136,-0.3802309255387664,0.05230025857470319,0.03765996401798902,0.08996022252693192
1813.11,1.6468790300093968e-09,1.6397498375017156e-07,9.092894982584517e-09,0.19053225792433817,0.02066506758992002,23.59765870066677,-0.3798750952757764,0.05158720645531542,0.03681446619929725,0.08840167279248476
1813.12,1.535224252634822e-09,1.799207281438942e-07,1.07323095555048e-08,0.18517418597173715,0.020787789164293424,22.353856652189705,-0.3797471463880202,0.05211324803719892,0.03846040402399015,0.09057365205972738
1814.01,1.5758729408091252e-09,2.3196744618483601e-07,1.5066290045023137e-08,0.19256788952202175,0.022123589540424596,21.242480093069666,-0.3799369979543713,0.054001082697623236,0.04584767797167071,0.09984876076930423
1814.02,1.7316489542650348e-09,2.5976500636397217e-07,2.1653798038429165e-08,0.1961881935185973,0.025004050894315306,20.767800637052463,-0.3800780683986343,0.05680299938651547,0.05335210881754853,0.11015510814522178
1814.03,2.1132475843782557e-09,2.625946250216505e-07,2.695389919900579e-08,0.20109008102561943,0.028651799681354537,20.769254610732723,-0.3802109363817104,0.05997177514466827,0.05500685350814848,0.11497862858746194
