Date (yyyy),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1924,1.7629109856176084e-09,1.927501385035296e-07,1.1264689616005049e-08,0.19409382833683086,0.021920787216335075,23.460890446115016,-0.36086949036142585,0.054026819068686505,0.041388928764016834,0.09541574783036451
1925,2.229381455638689e-09,2.3004286825640197e-07,1.580226552166794e-08,0.19483310891788733,0.023491213070369863,22.92154017539194,-0.3602941796687555,0.05803287090561233,0.04622011474512732,0.10425298564114487
1926,2.2253037266276335e-09,2.1671732547663233e-07,1.3812682971624607e-08,0.19488138793888488,0.022059933301113676,23.051810772511562,-0.36154242793727703,0.057545428182793894,0.04536463963674575,0.1029100677716695
1927,2.17403982945888e-09,2.275718035986467e-07,1.4758457318926073e-08,0.19570921424418716,0.022091607016779688,22.949850961670787,-0.3625023620596906,0.05812272036858496,0.04696228507915118,0.10508500541296795
1928,2.2872281798095424e-09,2.1799132423684655e-07,1.5010733562547617e-08,0.19588241237747236,0.022798471829633085,23.308271629763993,-0.36213167274703456,0.05815465753814233,0.04576263045325104,0.10391728794353094
1929,2.276778184942084e-09,2.255773128750675e-07,1.655479965578395e-08,0.19920907408019825,0.02436601357330148,23.071282509029682,-0.36278587326084427,0.06028197465774795,0.048941363823411514,0.10922333849199228
1930,2.2206763180873045e-09,2.2582523495120294e-07,1.5128682108850302e-08,0.19458322672543396,0.02269753476173612,22.842265808001276,-0.3629122702680741,0.05933714564008178,0.04730611582887792,0.10664326147451314
1931,2.129925461608023e-09,2.1387789263090776e-07,1.2551742880002624e-08,0.19198177728574184,0.021238551767518182,22.78204309969634,-0.36368204777836577,0.056779089470995366,0.044208395279745905,0.1009874847659573
1932,2.0438020563012826e-09,2.052155334352751e-07,1.2079859497630048e-08,0.19373648972091376,0.021477429540305584,23.007427275719337,-0.36441154186677466,0.05546131937535684,0.04330552913321622,0.0987668485379561
1933,1.7402619533545724e-09,1.9799798624438857e-07,1.1242625982930888e-08,0.19465902383389946,0.02155599381060269,23.233626943062905,-0.3642446920679871,0.052954011586625625,0.04184122308174724,0.09479523465024721
1934,2.201973067838357e-09,2.1871436942354088e-07,1.613098599475522e-08,0.19682251670472492,0.024367669361721144,23.0321270238353,-0.3637626494189579,0.057495638829903016,0.04535754151781671,0.10285318032278763
1935,2.5308576185766987e-09,2.3229495039366116e-07,1.855634019925077e-08,0.19691424683122227,0.0246492586489149,23.061332210341956,-0.36547545016358157,0.06123627940853868,0.04759414218731364,0.1088304215848978
