Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1900.12,2.0324077220440164e-09,2.0323450679512824e-07,1.2227211284451114e-08,0.1869915521879346,0.02126201582897029,22.35512857121757,-0.3595303534798179,0.058184213322540194,0.04214545198833535,0.10032966549098753
1901.01,1.9361229352121293e-09,2.222277079035488e-07,1.2990679370887746e-08,0.186445994997874,0.02121320060536151,21.35881962578686,-0.3596933362807147,0.05768786698847206,0.044688959207568074,0.10237682624575684
1901.02,1.968520551885907e-09,2.423080252529171e-07,1.4779286376034852e-08,0.18900466887510411,0.02183577288656542,20.961639067125187,-0.359837966385966,0.05856948873160842,0.05005508792648021,0.10862457643832261
1901.03,2.0530244041393596e-09,2.617204300835231e-07,1.832975655711274e-08,0.19204759443292155,0.022956819664135823,20.907197707420202,-0.3598761779356724,0.06094983219587402,0.05209223269387953,0.1130420650422476
1901.04,2.3101795483321676e-09,2.579874939460064e-07,2.046936984417411e-08,0.19467554621587596,0.024004463521961686,21.083075266846308,-0.36007150864964904,0.0628851402565948,0.05317828921834794,0.11606342944598308
1901.05,2.64796437135441e-09,2.5350795690824113e-07,2.2035188780792918e-08,0.1950110156829639,0.024375404080927376,21.82631756406771,-0.3600456005663408,0.06415546286631746,0.05077425529284655,0.11492971817878912
1901.06,2.8499054930268136e-09,2.2690315700951103e-07,1.5254164162336298e-08,0.19527816686835933,0.022897270362940945,22.871057555824777,-0.3601609890296773,0.06331056994837717,0.0466097325324974,0.1099203024626188
1901.07,2.9080392004789313e-09,2.1610250601158378e-07,1.1649331804962214e-08,0.19792541190338792,0.021522080518264985,24.255456268148034,-0.3603725912972876,0.0609611254003922,0.04423879278250614,0.10519991817047772
1901.08,2.4926352839862754e-09,2.1743592968313405e-07,1.2223230812388263e-08,0.20191408974969946,0.021595286389050356,25.174404517959598,-0.3606403719944049,0.05995059435407682,0.04464419430201584,0.10459478873551366
1901.09,2.1628242270660443e-09,2.0684326680930544e-07,1.195631533503107e-08,0.20241415942495664,0.021581963124323575,25.54508234653139,-0.3606522610866828,0.05950744275658073,0.0433745980968997,0.10288204082315389
1901.10,2.180650529266857e-09,1.9831729985780836e-07,1.1612057302867402e-08,0.1983743515441575,0.021363898956283666,24.751621574676655,-0.36049579315587565,0.05906712794897896,0.04251379150954683,0.10158091957073526
